data,polo_climatico,temp_min_c,temp_max_c,temp_med_c,umidade_med_pct,precip_mm,vento_med_ms,radiacao_proxy,precip_3d,precip_7d,precip_15d,dias_sem_chuva,thi,thi_3d_avg,onda_calor_3d,onda_calor_5d,dry_spell_10d,anomalia_temp,indice_favorabilidade_pastagem
2021-01-13,JATAI,22.618750452532325,31.56838574338537,27.093568097958848,66.95191018693538,14.005757090065083,2.008932541680638,1.1649216892941496,31.03014065201058,79.38859948457268,157.273251482828,0,76.62993176820267,78.06335960089903,1,1,0,-0.11578192925013298,1.3
2021-01-14,JATAI,22.242883764686333,31.353974309072697,26.798429036879515,68.5577664008447,19.37978786666088,3.9305514261190186,1.1098596123850095,50.409928518671464,98.76838735123356,176.6530393494889,0,76.39164725896961,77.08250315970436,1,1,0,-0.4109209903294655,1.3
2021-01-15,JATAI,22.780724446878594,29.81710738212751,26.298915914503052,72.11883994318227,0.0,2.294691304234936,1.3711321125553055,33.385544956725965,79.78161764840574,176.6530393494889,1,76.06593612329323,76.36250505015516,1,1,0,-0.9104341127059286,1.3
2021-01-16,JATAI,24.1551983955692,34.23123182953279,29.193215112550995,69.77523602029683,21.20340475026252,2.490553146237044,1.3539160571520201,40.583192616923405,86.66686289054289,183.27698088921215,0,80.13458388949232,77.53072242391839,1,1,0,1.9838650853420141,1.3
2021-01-17,JATAI,23.24127612834541,31.389649606784914,27.315462867565163,66.85012156176839,0.0,3.7447258288252403,1.475495304344441,21.20340475026252,71.61333326893399,169.00861988054268,1,76.94377347020065,77.71476449432873,1,1,0,0.1061128403561824,1.3
2021-01-18,JATAI,21.41341833360891,29.653463299639675,25.533440816624292,76.70768202842727,15.914481871821314,3.9922973401994843,0.9684971319670936,37.11788662208384,87.5278151407553,171.40541118848466,0,75.40313801800806,77.49383179256701,1,1,0,-1.6759092105846882,1.3
2021-01-19,JATAI,24.414473493582936,30.796780008594606,27.60562675108877,68.41329487148977,0.0,4.125361184092403,1.3647269808976699,15.914481871821314,70.5034315788098,154.1577691273271,1,77.57451614380064,76.64047587733646,1,1,0,0.3962767238797902,1.3
2021-01-20,JATAI,24.79990066800677,32.17984327788671,28.48987197294674,67.89229877520617,14.149578924581393,1.321198213907438,1.1290073695368537,30.064060796402707,70.64725341332611,168.3073480519085,0,78.81720228377364,77.26495214852744,1,1,0,1.2805219457377603,1.3
2021-01-21,JATAI,22.92015366169425,31.969977473226727,27.44506556746049,61.448522071093706,0.0,3.234622692419239,1.4127969960211466,14.149578924581393,51.26746554666523,150.0358528978988,1,76.43930575439722,77.61034139399051,1,1,0,0.23571554025150832,1.3
2021-01-22,JATAI,22.306194439784726,30.475972902497823,26.391083671141274,73.23286481413933,0.0,3.043105250204525,1.4619971655574664,14.149578924581393,51.26746554666523,150.0358528978988,2,76.33815526679706,77.19822110165597,1,1,0,-0.8182663560677064,1.3
2021-01-23,JATAI,22.250856157100827,30.358670883353703,26.304763520227265,61.605692582536506,0.0,2.7538964690079566,1.325826078830087,0.0,30.064060796402707,131.04908319507098,3,74.84042384342744,75.87262828820724,1,1,0,-0.9045865069817154,1.3
2021-01-24,JATAI,22.267206939555017,30.494379110130495,26.380793024842756,69.38636132995704,16.748316035629315,2.85991129998912,1.0583123831858152,16.748316035629315,46.81237683203202,133.4792397225749,0,75.86781832616502,75.6821324787965,1,1,0,-0.8285570023662245,1.3
2021-01-25,JATAI,25.54275905890029,32.099554753814246,28.821156906357267,72.86052616396044,14.781801215972358,3.957196545062531,1.2797659184939774,31.530117251601673,45.679696176183064,133.20751131693837,0,80.01533595553046,76.90785937504097,1,1,0,1.6118068791482862,1.3
2021-01-26,JATAI,23.276638487537998,31.18002993413651,27.228334210837254,70.47036529848073,15.769462121717902,3.7347303043401547,1.0902301825669216,47.299579373319574,61.449158297900965,148.97697343865627,0,77.27371599033296,77.71895675734281,1,1,0,0.018984183628273144,1.3
2021-01-27,JATAI,20.91672028275814,30.32505063805576,25.62088546040695,73.64492070832526,16.96283067557033,3.6072219039904017,1.1274643370355946,47.51409401326059,64.2624100488899,148.9154205522811,0,75.20148953590578,77.49684716058972,1,1,0,-1.5884645668020312,1.3
2021-01-28,JATAI,23.139113966087677,32.22582158815317,27.682467777120422,65.5027128141636,16.778988319799204,2.986222778634212,1.0188154768253161,49.511281117087435,81.0413983686891,151.68865178201523,0,77.30735066128352,76.59418539584074,1,1,0,0.4731177499114416,1.3
2021-01-29,JATAI,23.499807078872543,31.37460763675694,27.437207357814742,64.99283231095619,0.0,4.8435317005747525,1.425335101140358,33.741818995369535,81.0413983686891,132.30886391535432,1,76.88405892654833,76.46429970791253,1,1,0,0.22785733060576163,1.3
2021-01-30,JATAI,22.06239087406624,31.626059548427797,26.844225211247018,73.1275406490759,14.419412986157488,2.439439440410821,1.1057784912186985,31.198401305956693,95.4608113548466,146.7282769015118,0,77.02080059454354,77.07073672745848,1,1,0,-0.36512481596196267,1.3
2021-01-31,JATAI,22.898327568751558,29.639229061983162,26.26877831536736,68.87054439743054,0.0,1.34563472476802,1.4095508390067104,14.419412986157488,78.71249531921728,125.5248721512493,1,75.6397587126392,76.51487274457703,1,1,0,-0.9405717118416206,1.3
2021-02-01,JATAI,22.706318849483235,29.734621184626977,26.220470017055106,71.61558233921899,22.3947959617132,2.5612803866317617,0.8587066779341194,36.81420894787069,86.32549006495813,147.9196681129625,0,75.8877153111527,76.18275820611183,1,1,0,-0.9265110724263685,1.3
2021-02-02,JATAI,23.433484267494777,33.29710664465208,28.36529545607343,61.2006636678904,0.0,2.851963970370101,1.6974568162035546,22.3947959617132,70.55602794324022,132.0051862411412,1,77.7103459946813,76.4126066728244,1,1,0,1.2183143665919545,1.3
2021-02-03,JATAI,23.230603227135518,31.808576345444045,27.51958978628978,73.19099763844528,19.128822332298974,3.97286568794607,0.9586158156449949,41.523618294012174,72.72201959996886,151.13400857344016,0,78.0649987520843,77.2210200193061,1,1,0,0.37260869680830666,1.3
2021-02-04,JATAI,23.88770007069537,31.598812728593057,27.743256399644213,65.7817745573508,14.72051748791099,2.340119742835477,1.2604046508958018,33.84933982020996,70.66354876808066,151.70494713676976,0,77.43275023789559,77.73603166155372,1,1,0,0.5962753101627385,1.3
2021-02-05,JATAI,23.528689355473603,31.473370789438356,27.50103007245598,70.95229498951532,0.0,3.242107066626166,1.529196998425874,33.84933982020996,70.66354876808066,151.70494713676976,1,77.74714203753129,77.7482970091704,1,1,0,0.35404898297450416,1.3
2021-02-06,JATAI,23.978059244016183,31.171428130889,27.574743687452592,71.83676446756536,14.815159584261513,1.4704801530588347,1.17534282607273,29.535677072172504,71.05929536618467,166.52010672103125,0,77.97360070651202,77.71783099397963,1,1,0,0.4277625979711175,1.3
2021-02-07,JATAI,22.63027565689083,30.906868258698275,26.768571957794553,62.93669072961508,0.0,3.7732761126376273,1.4406293906288903,14.815159584261513,71.05929536618467,166.52010672103125,1,75.66137732383214,77.12737335595848,1,1,0,-0.37840913168692225,1.3
2021-02-08,JATAI,22.92148558659384,31.11887403290531,27.020179809749575,80.99324021933299,55.61579334746579,2.8614874730103206,0.48083578801942267,70.4309529317273,104.28029275193727,205.38758403286775,0,78.26998624412866,77.30165475815761,1,1,0,-0.12680127973190025,1.3
2021-02-09,JATAI,24.369155304544947,32.38904001440764,28.379097659476294,68.46308546027286,14.859372624727417,2.547499535643219,1.396051259234655,70.47516597219321,119.13966537666468,205.4651554416228,0,78.73176170798371,77.55437509198151,1,1,0,1.2321165699948189,1.3
2021-02-10,JATAI,25.195968464817856,32.03621224960676,28.616090357212308,66.05858293683022,17.678212138166085,4.718487181680963,1.1113029121591265,88.15337811035928,117.6890551825318,207.373905458071,0,78.74700577345364,78.582917908522,1,1,0,1.4691092677308326,1.3
2021-02-11,JATAI,21.83348588085424,30.098241991923153,25.965863936388697,73.03473454963523,15.224074855312177,3.762916371649095,1.1120697324734141,47.76165961820568,118.19261254993299,205.63514963781284,0,75.66284154934334,77.71386967692689,1,1,0,-1.181117153092778,1.3
2021-02-12,JATAI,23.230053949386235,30.7005425169642,26.96529823317522,68.10208116207936,15.336719662797387,1.8641423093114293,1.0770952900023845,48.23900665627565,133.52933221273037,204.19288098081103,0,76.58358395816478,76.99781042698724,1,1,0,-0.18168285630625647,1.3
2021-02-13,JATAI,24.49058186588881,31.504604605399624,27.997593235644217,74.16825265396874,18.56691960088558,2.7015474028095774,0.9953028003642983,49.127714118995144,137.28109222935444,222.7598005816966,0,78.92966282251693,77.05869611000834,1,1,0,0.8506121461627423,1.3
2021-02-14,JATAI,24.3909213541787,33.657663845716066,29.024292599947383,67.60182868467673,0.0,5.262687586003887,1.5833555741698087,33.90363926368297,137.28109222935444,208.3403875955391,1,79.56735853880079,78.36020177316084,1,1,0,1.8773115104659084,1.3
2021-02-15,JATAI,23.822375704711504,33.99209706254676,28.907236383629133,74.48133281794473,15.468620753766183,4.580935107887107,1.2702812596653767,34.035540354651765,97.13391963565483,223.80900834930532,0,80.37922086774071,79.62541407635281,1,1,0,1.7602552941476581,1.3
2021-02-16,JATAI,21.340436812648665,31.2830569414683,26.311746877058482,71.80544387171905,15.806497197613949,3.630666817255777,1.0063746307956496,31.275117951380132,98.08104420854136,217.22070958520604,0,76.04867046588181,78.66508329080777,1,1,0,-0.8352342124229928,1.3
2021-02-17,JATAI,24.038886532229494,32.68900929599178,28.363947914110636,70.1221537246194,0.0,1.1376566767415088,1.5440405306548444,31.275117951380132,80.40283207037527,217.22070958520604,1,78.93784687492564,78.45524606951606,1,1,0,1.2169668246291607,1.3
2021-02-18,JATAI,23.26090246054072,30.995317381461533,27.128109921001126,71.41747763570582,0.0,3.9989352447820528,1.4624638835029413,15.806497197613949,65.17875721506309,198.09188725290707,2,77.24153945156743,77.40935226412496,1,1,0,-0.018871168480348643,1.3
2021-02-19,JATAI,24.128820340261086,32.058464757656466,28.093642548958776,66.85220846717621,0.0,2.2283333535085537,1.4342390153029314,0.0,49.842037552265715,183.37136976499607,3,78.08939293187512,78.08959308612273,1,1,0,0.9466614594773013,1.3
2021-02-20,JATAI,23.61364221018453,32.0192444736468,27.816443341915665,66.9625656771157,0.0,3.991166140762014,1.4274479660755657,0.0,31.275117951380132,183.37136976499607,4,77.69601031557343,77.67564756633867,1,1,0,0.6694622524341902,1.3
2021-02-21,JATAI,21.952455937956383,29.532208185495197,25.74233206172579,63.685672936132704,0.0,2.1495983630005724,1.4151907088126243,0.0,31.275117951380132,168.55621018073458,5,74.27447336906519,76.68662553883792,1,1,0,-1.404649027755685,1.3
2021-02-22,JATAI,22.87419563749533,32.19300569761772,27.533600667556527,61.48682843123031,0.0,3.23994659160673,1.6164307603191603,0.0,15.806497197613949,168.55621018073458,6,76.56984250042142,76.18010872835335,1,1,0,0.3866195780750523,1.3
2021-02-23,JATAI,24.98372352758254,30.947996033254,27.96585978041827,77.01222100191622,15.783136867804117,2.2237456362241086,1.1541287543465102,15.783136867804117,15.783136867804117,128.7235537010729,0,79.26135726065468,76.70189104338043,1,1,0,0.8188786909367956,1.3
2021-02-24,JATAI,23.063620004448886,30.767894450461455,26.91575722745517,74.76586312324687,18.46161070326163,2.4730477223054934,1.1239223040534465,34.244747571065744,34.244747571065744,132.3257917796071,0,77.3328051528063,77.72133497129413,1,1,0,-0.23122386202630452,1.3
2021-02-25,JATAI,22.26402959346542,31.065101085532742,26.66456533949908,68.3270215646776,0.0,3.3599769724971593,1.376028331930121,34.244747571065744,34.244747571065744,114.64757964144101,1,76.16444611779598,77.58620284375233,1,1,0,-0.482415749982394,1.3
2021-02-26,JATAI,21.735994361075377,28.890834713795556,25.313414537435467,68.70616909956615,14.390253210360463,1.6129914189959327,1.034686533178519,32.8518639136221,48.635000781426214,113.81375799648931,0,74.19684221707969,75.89803116256066,1,1,0,-1.8335665520460083,1.3
2021-02-27,JATAI,23.66220212744823,31.422053236270397,27.542127681859313,77.45309604648367,14.546768819887982,4.935176230671614,1.2145880948839403,28.937022030248443,63.181769601314194,113.0238071535799,0,78.65223898826778,76.33784244104781,1,1,0,0.3951465923778379,1.3
2021-02-28,JATAI,22.743111436780122,31.336754853023326,27.039933144901724,64.72229236251434,0.0,1.8755006795091638,1.3448026033490077,28.937022030248443,63.181769601314194,94.45688755269433,1,76.27291397835583,76.37399839456778,1,1,0,-0.10704794457975098,1.3
2021-03-01,JATAI,21.12179190233988,30.640061009377675,25.880926455858777,62.17511314428992,0.0,1.8251647965498512,1.4421785762393877,14.546768819887982,63.181769601314194,94.45688755269433,2,74.30308960326559,76.40941418996307,1,1,0,-0.3466839661214003,1.3
2021-03-02,JATAI,23.095424397626807,29.801486115460563,26.448455256543685,70.38192984151118,18.63083804200428,3.3626203911357613,1.0589165264341334,18.63083804200428,66.02947077551435,97.61910484093242,0,76.0874166810601,75.55447342089384,1,1,0,0.22084483456350767,1.3
2021-03-03,JATAI,23.58328844550344,30.21521395774858,26.89925120162601,72.46098695100955,0.0,3.962747022960313,1.4055258303130171,18.63083804200428,47.56786007225273,81.81260764331847,1,77.02302061342091,75.80450896591553,1,1,0,0.6716407796458341,1.3
2021-03-04,JATAI,22.628856516192286,29.682826328352448,26.155841422272367,61.61596779761678,0.0,2.508667510075977,1.4128628157291592,18.63083804200428,47.56786007225273,81.81260764331847,2,74.63016123664504,75.9135328437087,1,1,0,-0.07176899970781037,1.3
2021-03-05,JATAI,23.454937040263772,29.91740118975561,26.68616911500969,68.15842889890591,14.114561657830853,1.8356777043210073,1.119030402256309,14.114561657830853,47.29216851972311,95.92716930114932,0,76.17612651668901,75.94310278891832,1,1,0,0.4585586930295129,1.3
2021-03-06,JATAI,21.63505803055105,28.168679575139578,24.901868802845314,77.79729134962963,0.0,1.969858982180999,1.2769742547873568,14.114561657830853,32.74539969983513,95.92716930114932,1,74.52475069711926,75.1103461501511,1,1,0,-1.3257416191348632,1.3
2021-03-07,JATAI,24.455167272411114,31.482506074716415,27.968836673563764,74.99739773875926,14.759328468839197,1.8729823861009107,1.0698651323122306,28.873890126670048,47.504728168674326,110.68649776998852,0,78.99627051509088,76.56571590963306,1,1,0,1.741226251583587,1.3
2021-03-08,JATAI,21.985504662010733,31.21899821025673,26.60225143613373,68.24169682938783,16.323231248160955,3.07736166717881,1.115070235503217,31.08255971700015,63.827959416835284,127.00972901814947,0,76.06155051375532,76.52752390865516,1,1,0,0.37464101415355344,1.3
2021-03-09,JATAI,21.60927766274092,29.297200844672158,25.45323925370654,61.560031690253744,0.0,2.7370124919251366,1.4762485140583745,31.08255971700015,45.197121374831006,127.00972901814947,1,73.62637119306609,76.22806407397076,1,1,0,-0.7743711682736389,1.3
2021-03-10,JATAI,20.04278038932179,28.074155495478394,24.058467942400092,66.14262051072545,20.120106966602066,3.1832493480147845,1.0025145389612646,36.44333821476302,65.31722834143306,131.34669911694743,0,72.0827364406282,73.92355271581653,0,1,0,-2.169142479580085,1.3
2021-03-11,JATAI,23.98997149658975,31.034507239835573,27.51223936821266,72.65156484741134,17.715301691193616,3.128382484846677,1.0594476721293289,37.83540865779568,83.03253003262668,130.6003901048794,0,77.98393181638878,74.56434648336102,1,1,0,1.284628946232484,1.3
2021-03-12,JATAI,22.688709063039344,31.322246138103925,27.005477600571634,73.65296519020634,14.614589908649066,3.541881059494301,1.1313096922607515,52.44999856644475,83.5325582834449,145.21498001352847,0,77.33349450069554,75.80005425257083,1,1,0,0.7778671785914568,1.3
2021-03-13,JATAI,21.683835921989704,31.559599949822477,26.62171793590609,76.6571877121115,15.136657086176157,2.4310503821175256,1.1244738651144175,47.46654868601884,98.66921536962107,145.96138388934418,0,77.1049993726652,77.47414189658318,1,1,0,0.39410751392591337,1.3
2021-03-14,JATAI,23.681516651912535,30.793886767873115,27.237701709892825,63.87196513816928,15.439432127749091,2.135615735013019,1.0878001186248112,45.190679122574316,99.34931902853096,146.8540471972053,0,76.45213015743045,76.96354134359707,1,1,0,1.0100912879126476,1.3
2021-03-15,JATAI,22.334985659718054,32.05973403079279,27.19735984525542,60.02416818766338,0.0,2.940664661530801,1.5054093150798868,30.57608921392525,83.02608778037,146.8540471972053,1,75.90814454977996,76.48842469329188,1,1,0,0.9697494232752426,1.3
2021-03-16,JATAI,22.310492446052542,30.674916829220386,26.492704637636464,65.22158098436135,0.0,2.750508991540108,1.5115951847981277,15.439432127749091,83.02608778037,146.8540471972053,2,75.53857587780375,75.96628352833805,1,1,0,0.265094215656287,1.3
2021-03-17,JATAI,21.99683440007862,30.01369789936733,26.005266149722974,76.94604276113189,0.0,3.0276568129236012,1.5815726547719124,0.0,62.90598081376793,128.223209155201,3,76.17090444602862,75.87254162453745,1,1,0,-0.2223442722572031,1.3
2021-03-18,JATAI,21.60291080983517,30.00303464216041,25.80297272599779,74.85707860192261,16.067150417777242,2.1594583530763933,1.0123905756893248,16.067150417777242,61.25782954035156,144.29035957297825,0,75.61804372736476,75.77584135039905,1,1,0,-0.424637695982387,1.3
2021-03-19,JATAI,22.405858863946683,30.796385362913696,26.60112211343019,67.18380430780438,0.0,3.377995560507217,1.4839498422696766,16.067150417777242,46.64323963170249,144.29035957297825,1,75.93255426198577,75.90716747845973,1,1,0,0.3735116914500125,1.3
2021-03-20,JATAI,22.60816864424698,32.46527306331022,27.5367208537786,65.91897414388873,15.798206346392416,1.7394640490252964,1.2260335478450448,31.865356764169658,47.30478889191875,145.97400426153982,0,77.14873524966494,76.23311107967181,1,1,0,1.3091104317984232,1.3
2021-03-21,JATAI,21.735640937332114,30.255861669153838,25.995751303242976,62.89991928790982,16.351203387302082,2.40365380654426,1.0568306854619482,32.1494097336945,48.21656015147174,162.3252076488419,0,74.54966361960105,75.87698437708393,1,1,0,-0.23185911873720144,1.3
2021-03-22,JATAI,23.26301103976829,31.804118210909262,27.533564625338776,71.4119840636276,16.015399409512252,3.816137199939713,1.0697760003218968,48.16480914320675,64.231959560984,163.58127858951494,0,77.85591575999723,76.51810487642108,1,1,0,1.3059542033585991,1.3
2021-03-23,JATAI,22.598902397341803,30.177402577379254,26.38815248736053,71.98356565375904,18.47180331397241,1.7818165368794605,1.0596898845632965,50.838406110786735,82.7037628749564,165.7298506553264,0,76.18593536612217,76.19717158190683,1,1,0,0.16054206538035132,1.3
2021-03-24,JATAI,21.933557712582825,30.77263484904723,26.353096280815027,64.49802370526722,0.0,3.745218741093378,1.6004957769118942,34.48720272348466,82.7037628749564,165.7298506553264,1,75.2500446210162,76.43063191571186,1,1,0,0.12548585883484975,1.3
2021-03-25,JATAI,24.812848673185762,31.856001699562775,28.33442518637427,64.54139824714849,0.0,1.5318105641995465,1.4957638363440013,18.47180331397241,66.63661245717915,145.60974368872434,2,78.1260243101933,76.52066809911055,1,1,0,2.106814764394091,1.3
2021-03-26,JATAI,23.48392020649642,31.59292419607602,27.53842220128622,69.37359097995066,18.84852331098356,1.3732967131307516,1.0237679730539788,18.84852331098356,85.48513576816272,146.74296530851427,0,77.5990469293586,76.99170528685603,1,1,0,1.310811779306043,1.3
2021-03-27,JATAI,22.078670470425735,32.96195402620656,27.52031224831615,65.90545327565049,13.739785033234025,1.4555239659765185,1.2311011556915947,32.58830834421758,83.42671445500432,145.86816043309923,0,77.12298576754391,77.61601900236526,1,1,0,1.2927018263359713,1.3
2021-03-28,JATAI,22.251687109521885,27.74749718987559,24.99959214969874,77.49321680612786,15.56152395803567,2.9051255505209825,0.9074554862656331,48.14983230225325,82.63703502573792,146.29302730495874,0,74.64739790174131,76.4564768662146,1,1,0,-1.2280182722814388,1.3
2021-03-29,JATAI,23.827874568905493,32.06102156524094,27.944448067073218,66.79034690629697,13.144501475287749,3.4566361753986348,1.2210316559753438,42.44581046655745,79.7661370915134,143.9980966524974,0,77.86153519372655,76.54397295433726,1,1,0,1.7168376450930403,1.3
2021-03-30,JATAI,21.48886731846349,29.76049023934239,25.62467877890294,69.8674830568665,14.990775986233249,3.963334693500167,1.1452767320623731,43.696801419556664,76.28510976377426,158.98887263873064,0,74.78922465696368,75.76605258414385,1,1,0,-0.6029316430772376,1.3
2021-03-31,JATAI,21.54766259958413,29.319573557096923,25.433618078340526,71.01985737935333,15.181272330097192,3.8915836814231066,1.0137494889152134,43.316549791618186,91.46638209387145,174.17014496882786,0,74.6276811309987,75.75948032722964,1,1,0,-0.7939923436396512,1.3
2021-04-01,JATAI,19.557931386158035,27.353412125090603,23.45567175562432,68.68136413691872,0.0,3.5764287264300334,1.033687682235979,30.17204831633044,91.46638209387145,174.17014496882786,1,71.42623762642465,73.61438113812902,0,1,0,-1.4508923010806427,1.3
2021-04-02,JATAI,21.848927911921116,29.940337685082596,25.894632798501856,67.63903400656925,15.06140873992621,2.051394893327962,1.118535818425759,30.2426810700234,87.67926752281409,173.16440329097682,0,74.94200139345745,73.66530671696027,0,1,0,0.9880687417968943,1.3
2021-04-03,JATAI,20.564036135692383,28.312032860227852,24.438034497960118,74.37412602150519,13.121580099289561,2.043546819436086,1.0299255075998845,28.18298883921577,87.06106258886962,186.28598339026638,0,73.45312675121731,73.27378859036646,0,0,0,-0.46852955874484437,1.3
2021-04-04,JATAI,21.771337473819564,29.99331720264057,25.882327338230066,68.73536307129702,15.185922694102626,3.509013089367582,1.035960647440813,43.368911533318396,86.68546132493658,185.6736997379766,0,75.04793677533254,74.48102164000242,1,0,0,0.9757632815251043,1.3
2021-04-05,JATAI,20.50865135573362,28.02104064991672,24.26484600282517,65.28650426707398,0.0,4.079177595976962,1.2600974977274966,28.30750279339219,73.54095984964883,169.3224963506745,1,72.30180817591986,73.60095723415657,0,0,0,-0.6417180538797922,1.3
2021-04-06,JATAI,22.164918867686538,32.18731168643362,27.176115277060077,77.56075575904694,16.412912690180292,1.8719732080807001,1.1912543677094865,31.598835384282918,74.96309655359588,169.72000963134252,0,78.08868569176417,75.1461435476722,1,1,0,2.2695512203551154,1.3
2021-04-07,JATAI,22.007681456514568,29.755667713217214,25.88167458486589,61.992392927012105,0.0,3.964599405450196,1.3575942355425727,16.412912690180292,59.78182422349869,151.24820631737015,1,74.28346693587193,74.89132026785198,1,1,0,0.9751105281609291,1.3
2021-04-08,JATAI,23.276546853303508,31.84615826092822,27.561352557115864,68.5269757126659,0.0,1.071696278539667,1.5482819810307615,16.412912690180292,59.78182422349869,151.24820631737015,2,77.52342980352066,76.63186081038559,1,1,0,2.654788500410902,1.3
2021-04-09,JATAI,20.54406492315961,27.87502882331639,24.209546873238,70.00242839969509,0.0,3.1509325845417906,1.3911972863012922,0.0,44.72041548357248,151.24820631737015,3,72.67718371483714,74.82802681807658,1,1,0,-0.6970171834669614,1.3
2021-04-10,JATAI,22.265992594867807,31.199135625268955,26.73256411006838,72.23694148017155,15.582756013058782,2.7065734590017048,1.1146597443596364,15.582756013058782,47.1815913973417,147.98243901944537,0,76.74117312290691,75.6472622137549,1,1,0,1.826000053363419,1.3
2021-04-11,JATAI,18.96449110748785,27.697958894839186,23.331225001163517,65.12817306973768,0.0,2.6162292296467213,1.2662490777927857,15.582756013058782,31.995668703239076,134.24265398621134,1,70.92821209403718,73.44885631059374,0,1,0,-1.5753390555414448,1.3
2021-04-12,JATAI,21.082688553741683,29.50194879027385,25.292318672007767,74.18751957528232,0.0,2.8281440176297243,1.3902946320405456,15.582756013058782,31.995668703239076,118.68113002817566,2,74.75406925224108,74.14115148972839,1,1,0,0.38575461530280464,1.3
2021-04-13,JATAI,20.916361460859086,27.889026104640564,24.402693782749825,66.02713564528267,0.0,2.0316428314827117,1.303929589641447,0.0,15.582756013058782,105.53662855288792,3,72.57557729454074,72.75261954693967,0,0,0,-0.5038702739551368,1.3
2021-04-14,JATAI,20.912418298695965,28.160015258132443,24.536216778414204,71.20150437165609,12.509381529628277,3.201470291399857,0.9360118844229219,12.509381529628277,28.09213754268706,103.05523409628293,0,73.28797437286909,73.53920697321696,0,0,0,-0.3703472782907582,1.3
2021-04-15,JATAI,19.574244355964616,29.2604173417108,24.417330848837707,70.65969410632952,19.055710779771008,2.8546016327134764,1.1424307782377385,31.565092309399283,47.14784832245807,106.92967254595675,0,73.0543809042054,72.9726441905384,0,0,0,-0.48923320786725455,1.3
2021-04-16,JATAI,20.350314328647,27.586840620936318,23.96857747479166,71.15483287058966,12.973000489858109,3.6417803341029757,1.101160474833139,44.5380927992574,60.120848812316176,119.90267303581487,0,72.42365988529627,72.92200505412359,0,0,0,-0.9379865819133038,1.3
